recvTime,entityId,entityType,refDevice,location,status
2025-02-27 22:35:38+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:35:43+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:35:51+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:36:01+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:36:44+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:36:50+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:37:09+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:37:11+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:37:12+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:37:23+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:37:27+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:37:28+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:37:30+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:37:31+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:37:49+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:37:50+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:37:52+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:37:54+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:37:57+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:37:59+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:38:00+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:38:16+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:38:23+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:38:26+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:39:30+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:39:46+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:39:47+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:40:07+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:40:12+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:40:21+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:40:27+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:40:38+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:40:57+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:41:01+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:41:02+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:41:05+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:41:13+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:41:20+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:41:21+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:41:23+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:41:26+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:41:28+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:41:42+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:41:50+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:41:54+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:41:57+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:42:18+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:42:23+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:42:26+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:42:36+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:42:39+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:42:40+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:42:43+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:42:47+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:42:49+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:42:50+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:43:21+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:43:24+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:43:42+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:43:44+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:43:48+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:44:02+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:44:19+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:44:22+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:44:23+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:44:28+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:44:33+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:45:22+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:45:30+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:45:34+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:45:50+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:46:01+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:46:02+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:46:20+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:46:24+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:46:25+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:47:36+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:47:37+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:47:44+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:49:48+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:50:05+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:50:15+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:50:17+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:50:41+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:51:01+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:51:09+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:51:23+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:51:30+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:52:03+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:52:29+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:52:49+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:53:09+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:53:10+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:53:29+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:53:30+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:53:36+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:53:37+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:53:43+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:53:47+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:53:51+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:54:06+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:54:07+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:54:08+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:54:13+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:54:36+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:54:41+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:54:57+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:55:07+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:55:09+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:55:12+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:55:14+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:55:24+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:55:25+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:55:36+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:55:38+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:55:39+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:55:40+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:55:42+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:55:43+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:55:56+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:55:58+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:56:12+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:56:14+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:56:15+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:56:21+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:56:23+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:56:37+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:56:38+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:57:04+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
2025-02-27 22:57:06+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",free
2025-02-27 22:57:07+00:00,urn:ngsi-ld:ParkingSpot:0014,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648359196,40.632333988]}",occupied
